Age,Total Work Experience,Number of years in city,Cost to Request Ratio,Cibil score,Overdrafts past12months,Total bounces past12months
56.1,2,4,0.798542297,828,0,1
28.4,3,3,0.850655515,775,0,2
34.7,3,4,0.757202893,722,0,0
45.92,3,2,0.841977637,815,0,1
25.67,2,3,0.845664895,767,1,1
32.5,3,6,0.848399641,781,0,0
36.1,2,6,0.662996978,763,1,2
65.08,5,3,0.323948786,660,0,0
58.7,1,6,0.685812259,790,0,0
28.8,3,3,0.771612381,786,0,0
48.9,2,5,0.796164361,841,0,0
42.17,2,4,1,806,0,0
25,3,6,0.55491894,789,0,0
33.1,2,5,1.172807568,781,0,0
49.08,2,5,0.554785021,794,0,0
39.12,2,6,0.749479062,813,0,0
44.75,1,3,0.729966081,696,0,0
29.2,3,3,0.979603633,783,0,0
37.11,3,6,0.816363184,800,0,0
41.42,3,3,0.62523637,833,0,0
26.75,2,5,0.843295291,683,1,2
27.8,3,5,0.569860316,763,1,3
59.67,1,5,1.206413986,711,0,0
51.75,1,6,1,856,0,0
37.5,1,5,0.532505937,802,0,0
50.92,3,6,0.750221736,774,0,0
52.92,1,5,0.77500155,787,0,0
46.1,1,4,0.618382449,784,0,0
26.6,3,6,0.50109545,774,0,0
32.58,2,6,0.847331126,567,0,0
34.08,3,4,0.791608945,792,0,0
45.8,2,5,0.899737495,737,0,0
28.83,1,4,0.842121183,758,0,0
45.12,2,4,0.414248823,817,0,0
40.5,3,3,0.8986592,766,0,0
34,3,3,0.656522662,551,0,0
33.42,1,4,0.799295013,840,0,0
28.25,3,3,0.309009596,719,0,0
33.4,3,3,0.815570404,679,0,0
49.5,1,6,0.812291596,706,0,0
30,3,6,0.73495759,725,0,0
31.42,3,4,1.199283628,824,0,0
20.11,2,5,0.747704994,670,0,0
25.1,3,6,0.849442585,725,0,0
42.1,1,6,0.898282533,726,0,0
49,3,3,1.394422311,807,0,0
29,2,6,0.650759219,804,3,6
26,3,3,0.677966102,764,1,3
44,1,5,1.020408163,761,1,1
70.83,3,5,0.980935875,796,0,0
34.75,2,3,0.926650367,817,0,5
36,2,3,0.845977011,744,0,0
33.33,2,5,0.906255269,763,0,0
39.83,1,5,0.731932408,802,0,0
23.33,2,6,0.891262709,747,0,0
37.33,2,3,0.999755193,812,0,5
31.83,2,3,0.93336041,804,1,4
35.5,2,5,0.959741013,804,0,1
44.75,1,4,0.849566631,762,1,5
50.08,1,6,0.810238826,786,0,0
40,5,5,0.692668216,800,0,4
48.67,1,6,0.797406204,756,1,5
34.5,2,5,0.782883045,743,1,7
35.75,2,6,1.197345314,722,1,4
44.25,2,6,0.255675572,711,0,2
65.58,1,5,0.84771118,753,0,0
24.11,3,5,0.401315244,602,0,0
45.3,2,4,0.957913049,833,0,0
38.33,1,5,0.799958688,742,0,0
30.33,2,5,1.326612086,778,0,1
28.5,1,4,1,811,0,2
34.6,1,6,0.798452576,744,0,1
43.5,3,6,0.799995137,437,0,0
29.8,1,6,0.749754031,753,0,0
62.33,2,6,0.893064945,832,0,0
42.12,1,5,1.396821106,788,0,0
37.2,1,6,0.84994717,781,1,5
43.7,2,4,0.897267497,741,1,1
34.08,2,3,0.749364142,740,0,0
35.75,2,6,0.795355126,810,0,0
33.67,3,6,0.651371027,759,0,0
23.75,3,4,0.849457864,752,1,5
26.83,2,5,1.155052466,721,1,6
46.3,2,6,0.799853528,741,0,0
36.11,1,3,0.32967033,797,0,0
33.83,1,6,0.749866968,793,0,0
38.75,3,6,0.747692308,727,0,0
32.58,2,4,0.597988221,744,0,0
27.1,3,5,0.847457627,833,0,0
30.92,2,6,0.618077532,796,0,0
36.92,1,5,0.597399017,748,0,0
39.92,1,5,0.860440804,744,0,0
37.11,1,5,0.797042464,782,0,0
49.08,2,5,0.797814208,711,0,0
57,3,5,0.811099253,756,1,3
25,3,6,0.77186964,765,0,0
24,3,1,0.746268657,777,0,0
30,3,6,0.854700855,726,0,0
35,3,3,0.72859745,720,0,0
54,3,3,0.7,774,0,0
27,3,6,1.4,635,1,7
22,3,3,0.703812317,787,1,7
50,3,1,0.980392157,765,0,0
54,2,4,1.4,839,1,1
38,3,4,0.831600832,841,0,0
27.83,3,4,0.393258427,832,0,0
36.08,3,1,0.745762712,723,0,0
47.92,2,3,1.2,843,0,0
30.92,1,6,1.4,781,0,2
31.58,3,3,0.7995338,749,1,11
34.42,1,3,0.867662104,785,0,0
34.92,3,3,0.731256079,733,3,6
34,3,3,0.796477295,788,0,0
57.17,2,4,0.90605243,825,1,4
39.42,2,4,1.400001274,777,0,3
33.33,2,3,0.755098805,791,0,0
58.5,1,4,0.642917302,774,0,0
29.75,2,6,0.735127188,746,1,5
48.33,1,6,0.82425595,776,0,1
24.08,1,6,0.379477838,747,0,0
42.17,3,5,0.833796554,720,0,0
30.33,3,6,0.780141844,634,0,0
29.33,1,5,0.648941875,688,0,0
33.67,3,4,0.742957033,654,1,2
32.58,3,3,0.390150647,767,0,0
49.92,1,6,0.802735723,770,0,1
32,2,3,0.842855985,758,1,0
25.75,2,6,0.859932108,763,0,3
32.33,2,4,0.327851373,802,1,6
36.17,3,4,0.697487756,762,1,1
42.58,1,5,1.399999017,806,0,3
37.17,1,4,0.890004889,749,0,0
41.92,4,5,1.4,802,0,1
39.33,2,4,1.399998742,817,1,2
36.42,2,4,0.665495395,765,0,1
31.08,1,5,0.346542417,767,1,1
66.83,1,5,0.810742153,734,0,1
44.33,2,3,0.729428298,758,1,3
45.5,1,5,1.400000728,810,1,1
28.25,3,5,0.799472348,803,0,0
33,2,4,1.009270146,797,0,0
34.6,1,5,0.430939131,762,3,4
42.1,2,4,1.400000441,786,0,1
44.17,1,4,0.647834548,851,1,4
23.67,3,4,0.779673901,737,1,11
31.9,1,6,0.699999407,817,2,8
22.58,3,6,0.604726543,725,0,0
39.1,2,6,0.813586681,767,0,0
26.6,3,6,1.400000658,787,1,1
34.2,2,5,1.39999888,752,0,1
46.12,1,4,0.842909294,827,1,3
53.75,2,5,0.73979271,750,0,0
45.3,1,6,0.661712645,740,0,1
42.08,1,5,0.666964616,756,1,3
29.2,3,3,0.79511341,795,4,7
28.7,3,4,0.789985096,765,0,1
40.12,2,5,1.196722198,743,0,0
48.33,2,4,0.551970812,709,1,1
25.5,4,3,0.420169749,783,0,0
40,2,6,0.684343666,780,0,2
32.25,4,4,0.700000177,739,3,3
25.11,1,4,0.7,742,1,2
27.4,1,5,0.392448091,742,2,6
37.4,1,6,0.898611466,763,0,2
27.6,3,4,0.742120535,753,1,1
40.67,1,4,0.752208673,753,1,4
30.75,1,5,0.610612444,684,0,0
28.08,3,6,0.76767652,765,0,1
28.8,3,3,0.595481379,719,0,0
26.83,3,4,0.877242573,762,8,10
41.58,3,4,0.700353134,755,1,1
27.3,2,4,0.804667069,800,0,1
25.17,3,2,0.6773032,762,0,2
24.92,2,6,0.785558296,783,0,0
28.17,1,6,0.996275463,804,0,0
33.17,2,6,1,821,0,1
34.12,3,3,0.84581222,839,0,2
45.42,4,6,0.348239533,861,3,2
20.83,3,5,0.374349992,726,0,0
27.3,2,4,0.798612376,786,2,6
29.25,3,4,0.748062842,752,1,2
24.67,3,5,0.515233239,813,0,1
31.25,3,4,0.789315538,848,0,0
32.8,3,4,0.758094555,785,0,0
49.11,3,4,0.424804144,787,1,2
41,3,5,0.7938589,783,0,0
23.75,3,5,0.669456067,800,2,11
34.3,2,3,0.805077355,770,0,0
48.08,2,4,0.645111346,756,0,5
29.83,2,4,0.741797432,770,0,0
39,2,4,0.761823501,725,1,2
41.17,2,4,0.740536631,759,0,0
26.5,3,6,0.503986533,744,1,5
24.5,3,6,0.425140243,757,1,2
37.92,3,4,0.801042423,768,0,0
38.5,3,4,0.802846,771,0,0
38.92,2,5,0.393693702,770,0,2
33.08,3,4,0.785677442,821,0,0
35.58,2,4,0.68048505,789,1,1
36.92,2,6,0.79850298,750,0,0
25.3,3,2,0.418074183,756,1,1
42.8,3,4,0.722487722,800,1,5
43.1,1,4,0.547403801,802,0,0
28.12,2,4,0.413165946,757,2,11
33.1,4,3,0.668892254,681,0,0
33.8,1,3,0.688657806,730,0,0
35.83,4,3,0.849728482,770,0,0
33.1,2,4,0.5,766,10,11
50.5,1,6,1.399923705,785,0,1
49.42,4,6,0.44194278,782,0,1
43.92,2,4,1.194645004,815,0,1
46.1,1,6,0.843295291,765,2,12
40.42,2,3,0.952141557,737,0,1
50.08,1,5,0.801774594,807,0,2
38.08,2,6,0.888995568,715,1,10
41,1,6,0.786788252,743,0,0
33.83,3,3,1,798,2,7
22.6,2,6,0.798164957,757,1,3
32.11,3,3,0.417355303,729,0,0
25.5,2,6,0.824062629,778,0,0
29.58,1,6,0.401766164,747,0,0
23.42,2,4,0.689970179,747,1,2
37.1,2,4,0.794636138,831,6,8
37.58,1,4,0.859121119,785,0,0
59.2,1,5,0.747915695,763,0,1
26.7,3,3,0.587563398,766,0,1
27.1,1,6,0.739484861,748,1,6
31.67,1,4,0.851804304,789,1,2
46.1,2,6,0.596943649,767,0,0
28.25,2,5,0.673389511,772,0,1
23.42,3,5,0.252087283,732,1,4
34.75,1,4,0.619045556,777,0,0
26.9,1,2,0.657085388,768,1,4
65.5,2,4,1.197314053,828,0,0
40.33,1,4,1.032383471,795,0,0
29.25,3,3,0.690654143,773,0,1
37.6,2,4,0.759383814,793,0,0
31.33,1,5,0.613266675,744,0,0
34.5,1,5,0.642127136,768,0,0
28.5,1,4,0.550256787,771,0,0
51.5,1,3,0.843615826,748,0,0
58.92,1,6,0.888754588,820,0,0
41.75,2,4,0.883459344,771,0,1
51.58,1,3,1.300060453,817,0,0
51.1,2,4,0.244444444,791,0,0
30.1,3,3,0.373939916,724,0,0
32,3,3,0.813945601,724,0,0
43.5,3,3,0.694085619,730,0,0
27.8,3,4,0.784732836,764,0,0
36.1,1,4,0.625812687,725,0,0
28.58,2,4,0.635189498,786,5,6
43.83,1,5,0.99986626,812,2,9
34.3,4,3,0.274138438,790,0,1
33.1,3,5,0.892066781,765,0,0
31.5,2,2,0.791768424,800,0,2
50.9,2,3,0.832093514,761,0,2
41.9,1,4,0.73649169,781,0,1
43.25,1,5,0.670059005,752,0,0
43.67,1,6,0.629485081,806,0,0
34.5,2,6,0.965225344,812,9,10
33.5,2,3,0.386908063,791,1,1
52.9,1,5,0.969342915,671,0,0
44.17,1,6,0.515944463,806,0,0
50.9,2,5,0.561108451,841,0,1
36.12,1,6,0.858554812,771,1,3
56.75,2,6,0.833910526,761,0,1
28.9,2,5,0.866715643,742,0,0
42.75,2,3,0.698538657,837,0,0
23.7,1,4,1.19350732,804,1,1
23.1,2,5,1.156368188,802,0,0
37.25,1,6,0.997650985,816,0,0
57.75,1,3,0.709307893,822,0,0
27.11,3,5,0.893294928,800,0,0
40.4,2,6,0.556815904,740,0,0
28.33,4,3,0.808975212,767,0,0
29.75,3,5,0.90693226,728,0,0
26.75,2,5,0.33316601,802,0,0
35.5,2,3,0.721341985,781,0,0
47.5,1,6,0.694882607,743,0,0
27.83,2,5,0.694331133,745,0,0
32.42,3,4,0.745037121,725,0,0
41.3,1,6,0.628798994,645,0,0
31.75,3,4,0.854598595,727,0,0
36.83,2,4,1,782,0,0
26.3,2,3,0.570477992,749,0,0
48.8,1,6,1.19592393,795,0,0
25.5,2,4,0.859574224,767,0,0
52.83,2,6,1.197439656,757,0,0
26.08,3,6,0.679876414,725,0,0
30.4,2,4,1.2,785,0,0
45.83,2,5,0.737028302,750,0,0
34.17,2,4,1.199581211,789,0,0
31.92,1,4,0.812773182,755,0,0
55,3,6,1.206536564,738,1,1
34.08,3,3,1.4,821,0,0
46.92,2,4,1.4,673,0,0
47.75,1,5,1.341888403,803,0,0
55.5,1,6,1.298875028,811,0,0
25.58,2,6,0.752661364,746,0,0
56.5,1,6,0.798860293,822,0,0
44.92,1,6,1.285520002,804,0,1
43.33,3,6,0.504242359,806,0,0
47.3,1,6,0.570854093,846,0,3
34.67,3,3,0.854135081,772,1,2
36.08,3,5,0.74653448,754,1,3
28.25,2,3,0.779774868,742,0,0
26.9,1,5,0.683872018,750,0,3
29.42,1,5,0.694022072,789,0,0
32.67,3,4,0.863203367,782,0,0
46.67,1,4,0.659014115,567,0,0
28.17,1,6,0.823432925,768,0,1
32.25,1,6,0.524130991,817,1,1
30.25,4,4,0.995021308,787,1,1
34.5,3,4,0.575748134,684,0,0
28.67,2,4,0.841699672,737,0,0
32.9,2,4,0.973592012,719,1,1
30.33,3,6,0.652940408,725,0,0
30.33,1,4,0.414449363,750,0,0
43.12,1,6,0.272428493,740,0,0
30.25,3,3,0.722888886,585,1,1
28.8,2,6,0.799823073,758,1,5
41.08,1,5,0.88256969,816,0,1
31.3,2,5,0.637800159,740,0,1
42.25,3,6,0.184738528,596,0,0
44.75,1,4,0.572949343,774,0,0
31.25,3,6,0.920721293,728,0,0
61.67,1,6,0.77170021,745,0,0
21.42,1,5,0.288495936,835,0,0
49.9,2,6,1,734,1,2
25.25,3,4,0.748395938,683,0,0
56.75,1,6,0.705592811,769,1,1
21.8,2,6,0.462300332,767,0,0
39.17,2,3,0.670006188,637,0,1
39.25,2,6,0.535082697,771,0,1
29.58,2,6,0.5,823,0,0
29.92,2,6,0.69678723,815,0,0
28.4,2,5,0.66088294,758,0,0
29.7,3,4,0.738382778,758,0,0
45.33,1,4,0.904074665,743,0,0
32.9,3,6,0.816436129,618,0,0
42.1,3,6,0.912484399,635,0,0
33.33,3,3,0.817291713,798,0,0
51.12,1,5,0.656411781,737,0,0
35.58,2,4,1.2,719,0,0
28.17,1,5,0.557469534,774,0,0
46,3,5,0.798537789,726,0,0
47.1,3,6,0.849679272,720,0,0
26.17,3,5,0.723704208,720,0,0
24.08,4,4,0.744683703,763,0,0
28.33,1,6,0.648525254,753,0,0
32.42,3,6,0.634372859,511,0,0
33.8,1,4,1.199999675,824,0,0
35.11,2,6,0.64204633,730,0,0
31.17,3,6,0.37334236,725,0,0
33.5,2,5,0.75,769,0,0
43.25,3,3,0.797806033,724,1,6
49.17,3,6,0.435872289,818,1,1
39.08,1,6,1.463140124,800,1,3
25.75,3,3,0.578034682,811,0,0
45.75,3,5,0.825186678,722,0,0
23.75,2,4,0.888418575,748,0,0
28.08,3,4,0.378787879,800,0,0
28.25,3,1,0.6875,772,0,0
34.5,3,5,0.836856032,725,0,0
25,2,5,0.818102983,746,0,0
32,2,4,0.854545854,712,0,0
49.75,3,4,0.847382823,827,0,0
31.33,1,4,7.51348318,785,1,2
31.75,3,6,0.928117314,826,0,0
43.75,2,4,0.828394892,802,0,0
29.67,3,2,0.963170758,806,1,1
53.67,2,6,0.896521273,780,2,3
24.42,1,4,0.815582881,811,0,0
29.33,3,2,0.424242424,759,0,1
51.58,3,3,0.887254238,698,0,0
26.67,3,5,1.157148478,800,0,0
50.5,1,5,0.763036478,773,0,0
27.33,3,5,0.878160692,557,0,3
54.42,1,5,0.429861997,761,0,0
37.83,1,5,1.164856951,809,0,0
42.08,3,4,0.512647054,766,0,0
33.25,2,5,0.840816601,844,1,6
41.33,2,4,1.393268655,810,0,0
31.08,1,4,1.610819337,708,0,3
28.58,3,3,0.705505198,787,0,0
30.08,3,5,0.67072635,808,0,0
36.83,1,4,0.8,602,0,0
33.83,3,4,1.5992141,731,1,1
28.42,1,6,0.558460917,811,0,0
29.75,3,4,0.849996721,753,0,0
46.58,1,4,1.199999662,783,0,0
40.83,2,5,1,775,0,0
52.58,1,5,4.068141368,765,0,1
31.67,1,5,1.163873371,723,7,9
45.25,1,4,1.497392665,617,1,1
48.6,1,5,0.938872612,673,0,0
32.11,3,3,0.80952381,594,0,0
32.92,3,6,0.820344545,594,1,1
59.17,1,5,0.436885084,844,0,2
41.5,1,4,0.976953663,756,0,0
37.5,2,4,0.909090909,789,0,1
37.25,1,6,1.193094005,862,0,1
53.1,4,4,0.542866945,788,1,1
66.92,2,5,1.378101718,807,0,0
39.3,1,5,0.721292556,680,0,0
32.4,1,5,0.713829373,738,1,2
34.17,1,6,1.051112077,814,0,0
26.08,3,4,0.500171726,780,0,0
37.75,1,6,1.091016209,809,0,0
42.12,2,4,0.725431786,851,0,1
29.67,3,4,0.703388221,725,0,0
44.9,2,4,0.884009158,737,0,0
42.08,2,6,0.947500132,778,0,0
25.9,2,4,0.107676722,773,6,12
21.9,3,4,0.702227466,691,1,10
28.4,3,4,0.857142857,723,0,0
30.17,3,4,1.150983746,735,0,0
25.83,3,3,0.740740741,573,1,5
32.3,3,3,0.685714286,567,0,0
32.58,1,6,1.194524301,778,0,0
30.1,2,5,0.745117617,765,0,0
39.5,1,4,0.998902797,761,2,12
43.4,3,5,0.675864569,817,0,2
54.42,1,3,0.606484042,773,0,0
21.11,3,2,0.779912065,749,1,4
25.1,2,5,0.749514591,767,1,11
24.42,3,3,0.845090982,819,0,0
42.25,1,5,0.788340134,824,0,0
41.83,1,6,1.200866436,793,0,0
61.58,1,4,0.992688518,849,0,0
37.7,3,5,0.375,726,0,0
60,2,4,0.589518363,800,0,0
23.67,2,3,0.772727273,770,0,0
26.8,1,5,0.9,751,0,0
26,3,3,0.8125,771,4,12
22.17,2,4,0.729927007,727,0,6
32.17,1,5,1.086783974,735,2,7
27.42,3,5,0.90000094,592,0,0
38.7,3,5,0.899996444,791,0,0
35.83,3,4,0.89105497,804,0,0
62.1,5,3,0.78015649,834,0,0
30.2,2,4,0.75,741,0,0
30.08,3,2,0.357142857,725,0,0
59.1,1,5,1.199887249,764,1,3
37.1,1,5,1.143299219,813,0,1
28.3,2,3,0.555555556,771,0,0
28.3,3,3,0.555555556,771,0,0
30.5,2,3,0.5,771,0,0
32.1,1,5,0.828125,609,0,0
37.1,1,4,1.107730686,798,0,0
37.11,2,4,1.111026241,756,4,8
28.75,1,4,1.158685896,790,0,0
45.4,3,3,0.848333333,849,1,3
28.75,2,4,0.862537413,799,0,0
52.83,1,6,0.8,746,1,2
39.4,2,3,0.816326531,600,0,0
60.3,3,6,1.142452388,541,0,0
36.25,1,6,1.5387614,849,1,2
31.4,1,5,1.199997763,788,0,0
37.9,1,4,1.089018159,749,0,0
38.17,2,3,0.705975376,767,0,0
40.25,3,2,1.217692021,785,0,0
51,2,5,0.985748888,785,0,0
26.7,2,3,1.144933726,736,2,9
41.12,1,5,1.103860384,705,1,4
35.25,1,4,1.022192306,779,0,0
39.1,1,5,0.750704225,642,0,0
26.3,2,4,0.703125,766,0,1
51.83,1,4,0.905054645,568,0,0
21.5,3,5,0.988567639,811,0,0
40.25,3,3,0.876480791,567,0,0
28.25,2,5,1,603,0,0
38.5,2,4,1.129791587,817,0,0
29.08,3,3,0.993900762,725,1,1
30.12,3,6,0.85690374,781,1,7
23.58,3,4,0.84375,661,0,0
25.75,3,5,0.799759432,742,1,8
27.1,1,5,0.886184549,750,0,0
47.33,3,3,0.712355358,772,0,1
41.9,3,4,0.857142857,822,0,0
31.58,1,5,0.407519551,617,0,0
37.25,2,4,0.899779518,751,0,0
36.83,1,6,1.19978026,757,2,8
50.83,1,5,1.132041297,649,0,2
51.9,3,6,0.833333333,681,0,0
49.75,3,3,1.013983966,812,0,0
49.67,1,4,0.640652133,808,0,0
37.25,1,5,0.930155646,789,1,8
25.33,3,4,1.04064048,725,0,0
37.92,1,3,0.8027905,735,0,0
40.8,3,4,0.857142857,725,0,0
34.1,2,5,0.083915497,821,1,4
32.5,1,5,11.79616759,791,1,4
43.08,3,3,1.279265662,780,0,2
32.83,3,5,1.229095528,736,1,6
44.5,1,4,0.241602501,817,0,0
34.25,1,4,0.817264995,583,6,10
39.33,1,3,0.844799135,635,0,0
27.9,1,5,0.985221675,721,0,0
45.6,3,3,0.947573895,796,0,0
28.1,2,4,1.290855579,571,0,0
47.58,1,5,1.031007647,815,0,0
57.3,3,6,1,778,0,0
37.4,2,4,0.701683602,821,0,1
34.7,3,5,1.073302008,741,0,0
76.67,1,5,0.882494659,751,1,3
37.33,3,4,1.032794839,832,0,0
33.4,3,4,0.614422335,794,0,0
35.12,2,4,0.61538916,643,0,0
46,3,5,0.838575361,727,0,0
37.6,3,5,1,824,0,0
57.6,3,4,1,649,0,0
31.92,1,3,1.155512759,761,0,0
28.5,2,4,0.927159016,744,0,0
30.75,2,4,0.805609975,743,0,0
31.08,4,4,0.480619499,786,0,0
38.5,3,5,1.186389737,685,0,0
33.1,3,4,0.548696845,806,0,0
33.1,3,4,0.578703704,806,0,0
39.12,3,4,0.857142857,755,0,0
44.5,1,5,0.8640625,781,4,11
37.92,1,5,1.716565266,853,0,0
43.5,1,5,1.163125926,717,0,0
54.75,3,4,0.677580225,824,1,1
22.6,3,3,0.799932637,731,0,0
52.6,1,5,1.271334062,798,0,1
34.6,1,5,0.924784217,736,0,0
34.33,3,4,1.050823057,659,1,2
66,3,4,0.111470604,822,1,3
30.11,3,3,0.839689315,763,0,0
35.75,1,5,1.063363152,771,2,5
49.08,3,3,1.398601399,831,1,2
58.6,3,4,1,792,0,0
34.4,3,4,1,704,0,0
59.58,2,4,0.118078836,693,1,4
57.75,1,5,0.797411602,795,0,1
33.7,1,5,1.420830876,797,1,10
46.11,1,6,0.944039642,808,0,0
26.92,3,6,0.801391215,692,0,0
38.75,1,5,0.899097621,810,0,1
30.5,3,5,0.681818182,610,0,0
33.08,2,4,1.199729947,581,0,0
59.9,3,6,0.899970857,731,0,0
35.5,3,2,0.730777269,856,1,4
29.6,2,3,0.735294118,745,0,0
41.1,3,5,0.740030502,611,0,0
40.08,3,3,1.023198467,796,0,3
37.12,3,6,0.966666667,750,0,0
47.5,1,4,0.887957984,614,1,9
29.4,2,6,1.626846878,730,1,1
26.11,2,5,0.964153031,789,0,0
27.17,2,6,0.589307603,772,0,0
40.5,3,5,0.897795911,789,0,0
40.75,1,3,1.105342859,748,0,0
28.7,3,3,0.854180073,780,1,4
35.1,3,3,0.961970115,776,0,0
58.42,3,3,1.162964992,769,0,0
44.92,3,4,0.89137404,795,1,5
30.3,3,3,0.90131908,706,0,0
38.6,2,5,0.849656825,743,0,0
42.33,1,5,0.850543662,695,0,0
50.5,2,4,1.189107559,784,0,0
39.83,3,3,1.167727742,628,0,3
36.08,3,4,1.046668151,632,1,0
43.17,1,6,1.227154474,692,0,0
26.67,2,4,1.196740307,677,0,2
37.5,2,5,1.197895321,837,1,1
24.3,3,4,0.888888889,723,0,0
33.11,3,5,0.916666667,789,0,0
62.75,1,5,0.884009158,816,0,0
45.75,2,5,0.896065031,774,0,0
57.33,3,5,0.678917353,836,1,1
58.58,3,5,0.998081023,747,0,0
50.08,2,5,1.19964843,810,0,1
46.5,1,5,1.199396198,823,1,1
29.1,3,3,0.8,801,0,0
26.4,3,4,1.179181318,754,1,1
51.11,1,6,1.223969544,816,0,0
27.42,2,3,1.522643309,756,1,1
34.08,2,6,1.19968863,812,0,0
36.83,3,4,0.999841609,625,0,0
30.5,3,5,0.76522511,749,0,0
32.7,3,6,0.836885447,627,0,0
47.1,1,5,1.040010775,631,0,0
35,1,4,1.170099935,803,0,0
25.3,1,5,0.848,748,0,0
53.6,2,6,0.97637725,787,0,0
45.1,3,3,1.198318348,750,0,0
30.1,2,3,0.895522388,818,0,0
31.1,3,5,0.9,723,0,0
31.08,2,5,0.684629311,760,0,0
37.58,1,5,0.894646436,784,1,5
35.5,3,3,0.727355014,805,0,0
28.12,3,3,0.800638376,720,0,0
27.2,3,5,0.928745845,770,0,0
29.6,1,2,0.624431507,622,0,0
28.12,3,4,0.640894723,790,0,0
33.83,1,3,0.990056532,777,0,0
33.1,2,3,0.948775605,635,0,0
28.25,3,3,0.968287508,757,0,0
37.2,3,5,0.833333333,674,0,0
39.2,2,4,1.198013613,806,0,0
25.4,3,3,0.666666667,719,0,0
31.25,3,3,0.634205225,685,0,0
38.12,2,5,0.679321455,813,0,0
38.9,3,5,1.199887127,733,0,0
25.83,3,3,0.897036621,735,0,0
39.2,2,3,0.915336243,806,0,0
43.11,2,3,0.946477935,664,0,0
33.58,1,5,0.862273384,760,0,0
28.2,3,3,1,684,0,0
54.12,3,4,0.998057652,812,0,0
40.42,2,2,0.907629419,734,0,0
29.83,3,5,0.846125497,767,0,0
67.7,3,5,0.714285714,719,0,0
35.7,2,3,1.162290642,768,0,0
38,2,5,0.601574923,745,0,0
36.08,2,3,1.227154474,735,0,0
38.5,3,5,0.842054208,819,0,0
43.42,3,5,1.191691527,553,1,0
54.4,1,4,0.7716883,761,0,0
31.8,3,5,0.9,749,0,0
41.3,3,5,0.9,742,0,0
41.3,3,5,0.9,742,0,0
49.9,3,4,0.833333333,828,0,0
33.83,1,5,1.094638824,810,0,1
53.1,2,5,1.123716856,781,5,5
46.83,1,5,1.214937659,782,0,1
31.83,3,5,0.895203106,741,0,0
38.83,2,3,1.027922956,767,0,5
27.6,3,4,1.197343224,776,0,0
46.8,2,3,1,384,0,0
30.9,3,3,1.551378555,784,0,0
44.2,3,3,1.188655749,604,0,1
51.92,2,4,1.198615367,796,2,2
25.4,3,4,0.6,508,0,0
47.33,3,3,1.319197566,763,0,0
29.9,2,3,0.623460831,794,0,1
60.5,3,5,0.681818182,795,0,1
34.3,3,4,1,578,0,0
44.08,2,3,1.27530416,752,0,0
59.1,3,1,0.957790186,822,0,0
39.67,2,3,0.924918792,695,0,0
33.1,3,4,0.888583479,788,0,0
44.67,3,3,0.992220987,798,1,1
60.92,3,5,0.969284751,822,7,11
41.5,3,4,0.874094412,523,0,0
32.12,1,3,0.802743088,737,0,0
27.33,3,6,0.81136655,748,1,3
37.75,3,4,0.845041966,821,0,0
27,3,5,1.067608287,808,1,7
45.12,1,3,1.18604071,527,0,0
28.8,2,4,0.747491898,752,0,0
32.42,1,5,0.867303441,757,1,5
50.2,3,4,0.954255534,791,0,0
25.67,3,3,0.796203701,720,0,0
38.33,1,3,1.596189576,756,0,0
54.11,2,6,1.047099038,817,0,0
58.8,3,5,1,701,0,0
58.8,3,3,1.164842039,701,0,0
45.1,2,5,0.476295866,738,0,0
43.7,3,5,1.202008061,745,0,0
27.67,2,5,1.070232205,770,0,0
43.92,3,3,0.743290822,766,0,0
46.1,3,5,0.923086763,776,0,0
37,3,5,0.914488197,831,0,0
36,3,4,0.905581096,712,0,0
30.7,3,4,1,585,0,0
25.58,1,4,0.862009517,800,0,0
30.7,3,5,0.493248659,585,0,0
36.12,2,4,0.857142857,712,0,0
32.83,3,2,0.645225516,720,0,0
28.8,3,6,0.831856788,744,0,0
37.75,3,4,1.170459932,745,0,0
31.17,4,5,1.126515163,802,0,0
40.58,1,5,1.054089428,819,0,0
30.4,3,3,0.867113041,731,0,0
58.42,1,6,1.199642586,796,0,0
32.92,1,6,0.71594261,819,0,0
40.9,1,5,0.777355127,714,0,0
54.33,1,5,0.954307745,783,0,0
42.92,1,5,0.722177046,623,0,0
46.83,1,4,0.899997961,577,0,0
37.17,1,3,1.551566306,815,0,0
29.3,3,3,0.623564004,793,0,0
30.12,3,4,0.417545251,719,0,0
33,2,4,0.732686981,575,0,0
47.9,3,4,0.8,607,0,0
28.7,3,5,0.903630789,801,0,0
34.9,1,5,1,629,0,0
23.33,1,5,0.765323791,752,0,0
40.42,2,4,1.377473713,691,0,0
50.83,1,6,1.16430531,770,0,0
37.5,2,5,0.906223946,777,0,0
52.3,3,5,0.599999844,776,0,0
55.5,3,4,1,720,0,0
32.8,3,4,0.75237223,765,0,0
32.67,2,5,0.75237223,765,0,0
29.2,3,3,0.857142857,723,0,0
51.11,3,6,0.360872236,546,0,0
55.83,2,3,0.961619115,804,0,0
27.9,3,4,0.921633503,538,0,0
49.33,3,4,1.196901114,813,0,0
29.11,3,2,0.998070955,802,0,0
46.08,1,6,1.198344555,753,0,0
30.58,1,5,1.152489762,800,0,0
23.12,3,5,0.366686223,722,0,0
40.83,3,3,0.898584384,609,0,0
42.8,3,6,0.875,726,0,0
