country,year,sex,age,population,suicides_no
Peru,2006,male,25-34 years,,25
Peru,2006,male,35-54 years,,45
Peru,2006,male,5-14 years,,4
Peru,2006,male,55-74 years,,17
Peru,2006,male,75+ years,,5
Peru,2007,female,15-24 years,,75
Peru,2007,female,25-34 years,,22
Peru,2007,female,35-54 years,,26
Peru,2007,female,5-14 years,,9
Peru,2007,female,55-74 years,,6
Peru,2007,female,75+ years,,3
Peru,2007,male,15-24 years,,75
Peru,2007,male,25-34 years,,49
Peru,2007,male,35-54 years,,78
Peru,2007,male,5-14 years,,15
Peru,2007,male,55-74 years,,36
Peru,2007,male,75+ years,,13
Peru,2008,female,15-24 years,,53
Peru,2008,female,25-34 years,,28
Peru,2008,female,35-54 years,,28
Peru,2008,female,5-14 years,,9
Peru,2008,female,55-74 years,,9
Peru,2008,female,75+ years,,2
Peru,2008,male,15-24 years,,85
Peru,2008,male,25-34 years,,56
Peru,2008,male,35-54 years,,87
Peru,2008,male,5-14 years,,7
Peru,2008,male,55-74 years,,32
Peru,2008,male,75+ years,,7
Peru,2009,female,15-24 years,,18
Peru,2009,female,25-34 years,,11
Peru,2009,female,35-54 years,,5
Peru,2009,female,5-14 years,,4
Peru,2009,female,55-74 years,,2
Peru,2009,female,75+ years,,0
Peru,2009,male,15-24 years,,33
Peru,2009,male,25-34 years,,19
Peru,2009,male,35-54 years,,31
Peru,2009,male,5-14 years,,8
Peru,2009,male,55-74 years,,18
Peru,2009,male,75+ years,,1
Peru,2010,female,15-24 years,,27
Peru,2010,female,25-34 years,,15
Peru,2010,female,35-54 years,,24
Peru,2010,female,5-14 years,,3
Peru,2010,female,55-74 years,,3
Peru,2010,female,75+ years,,2
Peru,2010,male,15-24 years,,42
Peru,2010,male,25-34 years,,47
Peru,2010,male,35-54 years,,64
Peru,2010,male,5-14 years,,5
Peru,2010,male,55-74 years,,24
Peru,2010,male,75+ years,,5
Peru,2011,female,15-24 years,,73
Peru,2011,female,25-34 years,,29
Peru,2011,female,35-54 years,,30
Peru,2011,female,5-14 years,,12
Peru,2011,female,55-74 years,,7
Peru,2011,female,75+ years,,6
Peru,2011,male,15-24 years,,95
Peru,2011,male,25-34 years,,65
Peru,2011,male,35-54 years,,85
Peru,2011,male,5-14 years,,12
Peru,2011,male,55-74 years,,49
Peru,2011,male,75+ years,,15
Peru,2012,female,15-24 years,,66
Peru,2012,female,25-34 years,,42
Peru,2012,female,35-54 years,,37
Peru,2012,female,5-14 years,,15
Peru,2012,female,55-74 years,,23
Peru,2012,female,75+ years,,14
Peru,2012,male,15-24 years,,117
Peru,2012,male,25-34 years,,88
Peru,2012,male,35-54 years,,98
Peru,2012,male,5-14 years,,19
Peru,2012,male,55-74 years,,49
Peru,2012,male,75+ years,,23
Peru,2013,female,15-24 years,,43
Peru,2013,female,25-34 years,,11
Peru,2013,female,35-54 years,,20
Peru,2013,female,5-14 years,,17
Peru,2013,female,55-74 years,,5
Peru,2013,female,75+ years,,2
Peru,2013,male,15-24 years,,75
Peru,2013,male,25-34 years,,59
Peru,2013,male,35-54 years,,67
Peru,2013,male,5-14 years,,5
Peru,2013,male,55-74 years,,30
Peru,2013,male,75+ years,,10
Peru,2014,female,15-24 years,,63
Peru,2014,female,25-34 years,,19
Peru,2014,female,35-54 years,,28
Peru,2014,female,5-14 years,,12
Peru,2014,female,55-74 years,,12
Peru,2014,female,75+ years,,4
Peru,2014,male,15-24 years,,85
Peru,2014,male,25-34 years,,51
Peru,2014,male,35-54 years,,62
Peru,2014,male,5-14 years,,18
Peru,2014,male,55-74 years,,35
Peru,2014,male,75+ years,,13
Peru,2015,female,15-24 years,,40
Peru,2015,female,25-34 years,,24
Peru,2015,female,35-54 years,,17
Peru,2015,female,5-14 years,,8
Peru,2015,female,55-74 years,,5
Peru,2015,female,75+ years,,1
Peru,2015,male,15-24 years,,40
Peru,2015,male,25-34 years,,39
Peru,2015,male,35-54 years,,51
Peru,2015,male,5-14 years,,6
Peru,2015,male,55-74 years,,26
Peru,2015,male,75+ years,,7
Philippines,1980,female,15-24 years,5015000,0
Philippines,1980,female,25-34 years,3417900,0
Philippines,1980,female,35-54 years,3865100,0
Philippines,1980,female,5-14 years,6017800,0
Philippines,1980,female,55-74 years,1732900,0
Philippines,1980,female,75+ years,264600,0
Philippines,1980,male,15-24 years,4907900,0
Philippines,1980,male,25-34 years,3186300,0
Philippines,1980,male,35-54 years,3424500,0
Philippines,1980,male,5-14 years,6816700,0
Philippines,1980,male,55-74 years,1369800,0
Philippines,1980,male,75+ years,209500,0
Philippines,1981,female,15-24 years,5365000,0
Philippines,1981,female,25-34 years,3752900,0
Philippines,1981,female,35-54 years,3938300,0
Philippines,1981,female,5-14 years,6206200,0
Philippines,1981,female,55-74 years,1556800,0
Philippines,1981,female,75+ years,247200,0
Philippines,1981,male,15-24 years,5468000,0
Philippines,1981,male,25-34 years,3729800,0
Philippines,1981,male,35-54 years,3830900,0
Philippines,1981,male,5-14 years,6393500,0
Philippines,1981,male,55-74 years,1485700,0
Philippines,1981,male,75+ years,172800,0
Philippines,1983,female,15-24 years,5399300,0
Philippines,1983,female,25-34 years,3939600,0
Philippines,1983,female,35-54 years,4137900,0
Philippines,1983,female,5-14 years,6546600,0
Philippines,1983,female,55-74 years,1732600,0
Philippines,1983,female,75+ years,274100,0
Philippines,1983,male,15-24 years,5247600,0
Philippines,1983,male,25-34 years,3837400,0
Philippines,1983,male,35-54 years,4166400,0
Philippines,1983,male,5-14 years,6930700,0
Philippines,1983,male,55-74 years,1637900,0
Philippines,1983,male,75+ years,257400,0
Philippines,1992,female,15-24 years,6366294,57
Philippines,1992,female,25-34 years,4932715,16
Philippines,1992,female,35-54 years,5529627,21
Philippines,1992,female,5-14 years,8129872,0
Philippines,1992,female,55-74 years,2109209,7
Philippines,1992,female,75+ years,385751,2
Philippines,1992,male,15-24 years,6622107,86
Philippines,1992,male,25-34 years,5080108,66
Philippines,1992,male,35-54 years,5583152,60
Philippines,1992,male,5-14 years,8483426,0
Philippines,1992,male,55-74 years,1817237,26
Philippines,1992,male,75+ years,265186,6
Philippines,1993,female,15-24 years,6509080,169
Philippines,1993,female,25-34 years,5051261,86
Philippines,1993,female,35-54 years,5754827,54
Philippines,1993,female,5-14 years,8308799,0
Philippines,1993,female,55-74 years,2175656,21
Philippines,1993,female,75+ years,395945,10
Philippines,1993,male,15-24 years,6764969,175
Philippines,1993,male,25-34 years,5196998,154
Philippines,1993,male,35-54 years,5807147,128
Philippines,1993,male,5-14 years,8673303,0
Philippines,1993,male,55-74 years,1875192,40
Philippines,1993,male,75+ years,268392,9
Philippines,1994,female,15-24 years,6657000,0
Philippines,1994,female,25-34 years,5396000,0
Philippines,1994,female,35-54 years,6450000,0
Philippines,1994,female,5-14 years,7927000,0
Philippines,1994,female,55-74 years,2548000,0
Philippines,1994,female,75+ years,483000,0
Philippines,1994,male,15-24 years,6980000,0
Philippines,1994,male,25-34 years,5279000,0
Philippines,1994,male,35-54 years,6266000,0
Philippines,1994,male,5-14 years,8306000,0
Philippines,1994,male,55-74 years,2354000,0
Philippines,1994,male,75+ years,398000,0
Philippines,1995,female,15-24 years,6888000,0
Philippines,1995,female,25-34 years,5278000,0
Philippines,1995,female,35-54 years,6174000,0
Philippines,1995,female,5-14 years,8284000,0
Philippines,1995,female,55-74 years,2411000,0
Philippines,1995,female,75+ years,452000,0
Philippines,1995,male,15-24 years,6845000,0
Philippines,1995,male,25-34 years,5333000,0
Philippines,1995,male,35-54 years,6340000,0
Philippines,1995,male,5-14 years,8647000,0
Philippines,1995,male,55-74 years,2232000,0
Philippines,1995,male,75+ years,349000,0
Philippines,1996,female,15-24 years,6906000,0
Philippines,1996,female,25-34 years,5384000,0
Philippines,1996,female,35-54 years,6494000,0
Philippines,1996,female,5-14 years,8296000,0
Philippines,1996,female,55-74 years,2586000,0
Philippines,1996,female,75+ years,429000,0
Philippines,1996,male,15-24 years,6979200,0
Philippines,1996,male,25-34 years,5411100,0
Philippines,1996,male,35-54 years,6574300,0
Philippines,1996,male,5-14 years,8642400,0
Philippines,1996,male,55-74 years,2409300,0
Philippines,1996,male,75+ years,337300,0
Philippines,1997,female,15-24 years,7103613,84
Philippines,1997,female,25-34 years,5497526,49
Philippines,1997,female,35-54 years,6702440,56
Philippines,1997,female,5-14 years,8991189,6
Philippines,1997,female,55-74 years,2461814,20
Philippines,1997,female,75+ years,450881,4
Philippines,1997,male,15-24 years,7367351,167
Philippines,1997,male,25-34 years,5635075,193
Philippines,1997,male,35-54 years,6734331,146
Philippines,1997,male,5-14 years,9402618,10
Philippines,1997,male,55-74 years,2136927,66
Philippines,1997,male,75+ years,288929,13
Philippines,1998,female,15-24 years,7255489,87
Philippines,1998,female,25-34 years,5601858,52
Philippines,1998,female,35-54 years,6946610,44
Philippines,1998,female,5-14 years,9141469,10
Philippines,1998,female,55-74 years,2539996,23
Philippines,1998,female,75+ years,466825,2
Philippines,1998,male,15-24 years,7523504,189
Philippines,1998,male,25-34 years,5737075,198
Philippines,1998,male,35-54 years,6969508,175
Philippines,1998,male,5-14 years,9564500,16
Philippines,1998,male,55-74 years,2209911,69
Philippines,1998,male,75+ years,295869,18
Philippines,1999,female,15-24 years,7413770,96
Philippines,1999,female,25-34 years,5708649,61
Philippines,1999,female,35-54 years,7196381,57
Philippines,1999,female,5-14 years,9281852,7
Philippines,1999,female,55-74 years,2623906,21
Philippines,1999,female,75+ years,479461,13
Philippines,1999,male,15-24 years,7687280,257
Philippines,1999,male,25-34 years,5840463,199
Philippines,1999,male,35-54 years,7208041,225
Philippines,1999,male,5-14 years,9713454,14
Philippines,1999,male,55-74 years,2287574,79
Philippines,1999,male,75+ years,299370,14
Philippines,2000,female,15-24 years,7579338,120
Philippines,2000,female,25-34 years,5820018,89
Philippines,2000,female,35-54 years,7451816,98
Philippines,2000,female,5-14 years,9414417,14
Philippines,2000,female,55-74 years,2713829,27
Philippines,2000,female,75+ years,488377,10
Philippines,2000,male,15-24 years,7859202,316
Philippines,2000,male,25-34 years,5947283,276
Philippines,2000,male,35-54 years,7449254,294
Philippines,2000,male,5-14 years,9850796,18
Philippines,2000,male,55-74 years,2370016,121
Philippines,2000,male,75+ years,299136,20
Philippines,2001,female,15-24 years,7738503,104
Philippines,2001,female,25-34 years,5937956,48
Philippines,2001,female,35-54 years,7711226,79
Philippines,2001,female,5-14 years,9545250,8
Philippines,2001,female,55-74 years,2797077,34
Philippines,2001,female,75+ years,505269,4
Philippines,2001,male,15-24 years,8018698,310
Philippines,2001,male,25-34 years,6058399,246
Philippines,2001,male,35-54 years,7684196,235
Philippines,2001,male,5-14 years,9985839,12
Philippines,2001,male,55-74 years,2445998,104
Philippines,2001,male,75+ years,309681,20
Philippines,2002,female,15-24 years,7903007,114
Philippines,2002,female,25-34 years,6059494,61
Philippines,2002,female,35-54 years,7977125,74
Philippines,2002,female,5-14 years,9675419,15
Philippines,2002,female,55-74 years,2885746,27
Philippines,2002,female,75+ years,518398,11
Philippines,2002,male,15-24 years,8184036,346
Philippines,2002,male,25-34 years,6171400,267
Philippines,2002,male,35-54 years,7922273,251
Philippines,2002,male,5-14 years,10117670,22
Philippines,2002,male,55-74 years,2525030,93
Philippines,2002,male,75+ years,316845,20
Philippines,2003,female,15-24 years,8067958,166
Philippines,2003,female,25-34 years,6181789,90
Philippines,2003,female,35-54 years,8239334,93
Philippines,2003,female,5-14 years,9802426,14
Philippines,2003,female,55-74 years,2983062,26
Philippines,2003,female,75+ years,529230,13
Philippines,2003,male,15-24 years,8353621,328
Philippines,2003,male,25-34 years,6286119,328
Philippines,2003,male,35-54 years,8157759,333
Philippines,2003,male,5-14 years,10247489,21
Philippines,2003,male,55-74 years,2610718,107
Philippines,2003,male,75+ years,321984,25
Philippines,2006,female,15-24 years,8479381,146
Philippines,2006,female,25-34 years,6566402,91
Philippines,2006,female,35-54 years,8949537,88
Philippines,2006,female,5-14 years,10121349,28
Philippines,2006,female,55-74 years,3408683,39
Philippines,2006,female,75+ years,581896,10
Philippines,2006,male,15-24 years,8792762,400
Philippines,2006,male,25-34 years,6698883,369
Philippines,2006,male,35-54 years,8891788,387
Philippines,2006,male,5-14 years,10602914,35
Philippines,2006,male,55-74 years,2986225,162
Philippines,2006,male,75+ years,355935,33
Philippines,2007,female,15-24 years,8579154,158
Philippines,2007,female,25-34 years,6698777,89
Philippines,2007,female,35-54 years,9184426,98
Philippines,2007,female,5-14 years,10163198,13
Philippines,2007,female,55-74 years,3600369,43
Philippines,2007,female,75+ years,616190,5
Philippines,2007,male,15-24 years,8891042,430
Philippines,2007,male,25-34 years,6859752,304
Philippines,2007,male,35-54 years,9192285,387
Philippines,2007,male,5-14 years,10679730,21
Philippines,2007,male,55-74 years,3162355,131
Philippines,2007,male,75+ years,381376,19
Philippines,2008,female,15-24 years,8697827,171
Philippines,2008,female,25-34 years,6825356,81
Philippines,2008,female,35-54 years,9432654,92
Philippines,2008,female,5-14 years,10167105,22
Philippines,2008,female,55-74 years,3795762,31
Philippines,2008,female,75+ years,654125,12
Philippines,2008,male,15-24 years,9009351,441
Philippines,2008,male,25-34 years,7009909,370
Philippines,2008,male,35-54 years,9511269,403
Philippines,2008,male,5-14 years,10735591,24
Philippines,2008,male,55-74 years,3349085,144
Philippines,2008,male,75+ years,407854,29
Philippines,2009,female,15-24 years,8838722,232
Philippines,2009,female,25-34 years,6948096,101
Philippines,2009,female,35-54 years,9705410,114
Philippines,2009,female,5-14 years,10135355,16
Philippines,2009,female,55-74 years,3992044,56
Philippines,2009,female,75+ years,696919,6
Philippines,2009,male,15-24 years,9146246,475
Philippines,2009,male,25-34 years,7144648,383
Philippines,2009,male,35-54 years,9849908,468
Philippines,2009,male,5-14 years,10758565,22
Philippines,2009,male,55-74 years,3542917,171
Philippines,2009,male,75+ years,435025,30
Philippines,2010,female,15-24 years,8994318,218
Philippines,2010,female,25-34 years,7063242,101
Philippines,2010,female,35-54 years,10000163,107
Philippines,2010,female,5-14 years,10070404,17
Philippines,2010,female,55-74 years,4190559,34
Philippines,2010,female,75+ years,745830,10
Philippines,2010,male,15-24 years,9293357,503
Philippines,2010,male,25-34 years,7256791,400
Philippines,2010,male,35-54 years,10200672,469
Philippines,2010,male,5-14 years,10738646,35
Philippines,2010,male,55-74 years,3743523,180
Philippines,2010,male,75+ years,463487,42
Philippines,2011,female,15-24 years,9155053,221
Philippines,2011,female,25-34 years,7181904,120
Philippines,2011,female,35-54 years,10216808,147
Philippines,2011,female,5-14 years,10091572,29
Philippines,2011,female,55-74 years,4336188,39
Philippines,2011,female,75+ years,782366,14
Philippines,2011,male,15-24 years,9485777,541
Philippines,2011,male,25-34 years,7373201,470
Philippines,2011,male,35-54 years,10412504,533
Philippines,2011,male,5-14 years,10788943,44
Philippines,2011,male,55-74 years,3884001,227
Philippines,2011,male,75+ years,493450,64
Philippines,2013,female,15-24 years,9437663,0
Philippines,2013,female,25-34 years,7450252,0
Philippines,2013,female,35-54 years,10844107,0
Philippines,2013,female,5-14 years,10215594,0
Philippines,2013,female,55-74 years,4637949,0
Philippines,2013,female,75+ years,938352,0
Philippines,2013,male,15-24 years,9715854,0
Philippines,2013,male,25-34 years,7644966,0
Philippines,2013,male,35-54 years,11120463,0
Philippines,2013,male,5-14 years,10870745,0
Philippines,2013,male,55-74 years,4160754,0
Philippines,2013,male,75+ years,578365,0
Philippines,2014,female,15-24 years,9603065,0
Philippines,2014,female,25-34 years,7594161,0
Philippines,2014,female,35-54 years,11157673,0
Philippines,2014,female,5-14 years,10304643,0
Philippines,2014,female,55-74 years,4805341,0
Philippines,2014,female,75+ years,968035,0
Philippines,2014,male,15-24 years,9886164,0
Philippines,2014,male,25-34 years,7792631,0
Philippines,2014,male,35-54 years,11441280,0
Philippines,2014,male,5-14 years,10965349,0
Philippines,2014,male,55-74 years,4312638,0
Philippines,2014,male,75+ years,596796,0
Poland,1979,female,15-24 years,3025900,0
Poland,1979,female,25-34 years,2949200,0
Poland,1979,female,35-54 years,4238000,0
Poland,1979,female,5-14 years,2603700,0
Poland,1979,female,55-74 years,2974400,0
Poland,1979,female,75+ years,796300,0
Poland,1979,male,15-24 years,3182800,0
Poland,1979,male,25-34 years,3016300,0
Poland,1979,male,35-54 years,4042100,0
Poland,1979,male,5-14 years,2726300,0
Poland,1979,male,55-74 years,2236300,0
Poland,1979,male,75+ years,402800,0
Poland,1980,female,15-24 years,2978000,0
Poland,1980,female,25-34 years,3023700,0
Poland,1980,female,35-54 years,4208500,0
Poland,1980,female,5-14 years,2631600,0
Poland,1980,female,55-74 years,3001600,0
Poland,1980,female,75+ years,810700,0
Poland,1980,male,15-24 years,3133600,0
Poland,1980,male,25-34 years,3095000,0
Poland,1980,male,35-54 years,4023800,0
Poland,1980,male,5-14 years,2754700,0
Poland,1980,male,55-74 years,2253400,0
Poland,1980,male,75+ years,410800,0
Poland,1981,female,15-24 years,2883300,0
Poland,1981,female,25-34 years,3138600,0
Poland,1981,female,35-54 years,4192900,0
Poland,1981,female,5-14 years,2694300,0
Poland,1981,female,55-74 years,3059100,0
Poland,1981,female,75+ years,840700,0
Poland,1981,male,15-24 years,3036600,0
Poland,1981,male,25-34 years,3216200,0
Poland,1981,male,35-54 years,4029500,0
Poland,1981,male,5-14 years,2818300,0
Poland,1981,male,55-74 years,2291200,0
Poland,1981,male,75+ years,423500,0
Poland,1982,female,15-24 years,2786600,0
Poland,1982,female,25-34 years,3205900,0
Poland,1982,female,35-54 years,4227900,0
Poland,1982,female,5-14 years,2758300,0
Poland,1982,female,55-74 years,3100400,0
Poland,1982,female,75+ years,875200,0
Poland,1982,male,15-24 years,2936400,0
Poland,1982,male,25-34 years,3289800,0
Poland,1982,male,35-54 years,4082400,0
Poland,1982,male,5-14 years,2884600,0
Poland,1982,male,55-74 years,2322500,0
Poland,1982,male,75+ years,442200,0
Poland,1983,female,15-24 years,2695500,120
Poland,1983,female,25-34 years,3246500,175
Poland,1983,female,35-54 years,4280400,246
Poland,1983,female,5-14 years,2821000,8
Poland,1983,female,55-74 years,3142500,200
Poland,1983,female,75+ years,910600,56
Poland,1983,male,15-24 years,2838800,535
Poland,1983,male,25-34 years,3336300,1059
Poland,1983,male,35-54 years,4146300,1331
Poland,1983,male,5-14 years,2949800,45
